id,company,developer,game,porting,publisher,supporting
355890,31592,False,375601,False,True,False
355892,31592,False,375597,False,True,False
355891,15377,True,375597,False,False,False
354169,70558,True,374546,False,False,False
355911,26,False,375601,False,True,False
355998,10807,True,375659,False,False,False
356008,70917,True,374051,False,True,False
356436,38407,True,373844,False,True,False
356552,70989,True,370926,False,True,False
356544,56548,True,375887,False,False,False
356795,37,True,366898,False,True,False
356885,71043,True,375434,False,True,False
356960,71056,True,375516,False,True,False
354714,45112,False,375004,False,True,False
357085,8212,True,376145,False,True,False
357240,71120,True,376209,False,False,False
357498,71186,True,376350,False,True,False
357703,49055,True,376549,False,True,False
357806,14952,False,281770,False,True,False
357805,51934,True,281770,False,False,False
358186,53258,True,350434,False,True,False
358185,61719,True,350434,False,False,False
354198,70567,True,374606,False,True,False
358242,71343,True,376977,False,True,False
358376,71366,True,377223,False,False,False
358473,71382,True,377305,False,True,False
354206,70572,True,374618,False,True,False
358634,8549,False,365205,False,True,False
358635,68336,True,365205,False,False,False
358675,26612,True,377659,False,True,False
354181,70562,True,374578,False,True,False
358595,33065,True,377662,False,True,False
358781,71447,True,377756,False,True,False
345785,68865,True,366936,False,True,False
347038,12845,True,367811,False,False,False
346643,46657,False,367811,False,True,False
359155,71534,True,377963,False,True,False
359163,71540,True,377957,False,True,False
359164,55297,False,377956,False,True,False
359165,52495,True,377956,False,False,False
359202,71549,True,377989,False,False,False
359344,71576,True,378086,False,False,False
35226,873,True,19128,False,True,False
297362,59977,True,323684,False,True,False
170252,30122,False,138383,False,False,True
170253,3655,False,138383,False,False,True
332395,65846,True,357001,False,True,False
301058,13930,False,264303,False,True,False
38908,10699,True,23163,False,False,False
256038,139,False,52189,False,True,False
297670,60073,True,323936,False,False,False
171757,41358,True,202138,False,True,False
89656,23185,True,127780,False,True,False
298025,58980,True,318887,False,True,False
98111,29,True,52189,False,True,False
300809,60564,True,326918,False,False,False
300808,47720,True,326918,False,True,False
181441,42515,True,211234,False,True,False
302005,21646,True,327508,False,True,False
104509,17966,False,92550,False,True,False
104510,1432,True,92550,False,False,False
104751,37,True,134612,False,True,False
117017,24047,True,121258,False,True,False
119376,31949,True,123566,False,True,False
273872,55768,True,216390,False,True,False
123224,16283,True,145333,False,False,False
256772,17005,True,289706,False,True,False
256945,2410,True,289696,False,True,False
335473,27590,True,325171,False,False,False
176844,41988,True,149823,False,True,False
298755,60265,True,324887,False,True,False
273486,28908,True,238657,False,True,False
184091,42830,False,148227,False,False,True
143264,36464,True,119642,False,True,False
298860,55492,True,324946,False,True,False
148073,10100,False,168667,False,True,False
333144,66003,True,357712,False,True,False
335474,53639,False,325171,False,True,False
158191,27595,True,107965,False,True,False
160930,12330,True,186613,False,False,False
160931,28276,False,186613,False,True,False
170251,38,True,138383,False,False,False
333319,56700,True,311014,False,True,False
196514,27108,True,135823,False,True,False
200369,44344,True,231495,False,True,False
330343,3020,False,354760,False,True,False
330342,65435,True,354760,False,False,False
203291,837,True,236665,False,True,False
299228,19937,True,325182,False,True,False
299229,35634,False,325182,False,True,False
208116,10134,True,242328,False,True,False
208117,35130,True,242328,False,False,False
299255,44373,True,325365,False,True,False
210817,11670,True,26200,False,False,False
215336,32086,True,250031,False,False,False
216991,36055,True,197161,False,True,False
217130,33418,True,251059,False,False,False
299390,55512,True,305181,False,True,False
218564,46320,True,252349,False,True,False
218609,12077,True,203301,False,False,False
218610,445,False,203301,False,True,False
218778,110,False,252485,False,True,False
299372,27954,True,152446,False,True,False
219325,1005,True,252854,False,True,False
221923,48455,True,252581,False,True,False
299387,10028,True,224511,False,False,False
299388,55424,False,224511,False,True,False
299364,16437,False,325531,False,True,False
227505,23125,False,215455,False,True,False
228059,15925,True,237123,False,True,False
229607,42011,True,264303,False,False,False
148072,834,True,168667,False,False,False
230453,49514,True,216692,False,False,False
231933,32852,True,213444,False,True,False
279413,10075,False,148227,False,True,False
279412,32639,True,148227,False,False,False
235452,50429,False,250031,False,True,False
235982,29327,True,273277,False,False,False
235983,50497,True,273277,False,False,False
235984,31529,False,273277,False,True,False
236702,6545,True,274238,False,True,False
236703,29538,False,274238,True,True,False
238569,51,True,275177,False,True,False
257902,5200,True,291104,False,True,False
293379,39378,True,321176,False,True,False
277644,56548,True,309667,False,True,False
261129,49533,True,294343,False,True,False
272515,55621,True,306878,False,True,False
328208,248,False,282831,False,True,False
246504,28888,True,133462,False,True,False
256703,53336,True,289602,False,True,False
263908,54327,True,220395,False,False,False
246824,31776,True,143361,False,True,False
246825,31777,False,143361,False,True,True
265516,8359,True,204463,False,True,False
247348,36982,True,165397,False,False,False
247349,16890,False,165397,False,True,False
248696,40004,True,159717,False,True,False
249562,51838,True,283546,False,True,False
249609,52383,True,137217,False,True,False
249610,37382,False,26200,False,True,False
249998,52448,True,283754,False,False,False
257728,53495,True,217129,False,False,False
257712,20719,True,253588,False,True,False
257727,6999,False,217129,False,True,False
260223,2187,False,261147,False,True,False
260221,5846,True,261147,False,False,False
260224,9066,False,261147,False,True,False
260222,5996,False,261147,False,True,False
263918,54328,True,298453,False,True,False
251967,3246,False,279621,False,True,False
251968,51428,True,279621,False,False,False
251969,29437,False,279621,False,True,False
267031,54740,True,301494,False,True,False
252254,15382,True,285768,False,False,False
253005,52897,True,286869,False,True,False
268863,55018,True,298667,False,True,False
265274,22175,True,272580,False,True,False
263909,37730,False,220395,False,True,False
277939,56600,True,305743,False,True,False
218779,946,True,252485,False,False,False
300033,17459,True,326506,False,True,False
282081,57197,False,313772,True,False,False
282083,18473,True,313772,False,False,False
282084,24004,True,313772,False,False,False
282082,57230,False,313772,True,False,False
269302,55086,True,304947,False,False,False
269303,47597,False,304947,False,True,False
269477,38610,True,305039,False,False,False
269478,634,False,305039,False,True,False
269751,11662,False,305157,False,True,False
269752,27256,True,305157,False,False,False
269853,32631,False,92550,False,False,True
280264,57004,True,312933,False,True,False
282813,248,False,237780,False,True,False
282812,4895,True,237780,False,False,False
269492,55046,False,251059,False,True,False
270735,54846,True,265267,False,True,False
270670,55352,False,291446,False,True,False
270669,6544,True,291446,False,False,False
276245,32080,True,307368,False,True,False
283312,57494,True,314553,False,True,False
279671,4545,True,306217,False,True,False
269650,38762,True,305090,False,False,False
282412,16244,True,305023,False,True,False
282413,47935,False,305023,False,True,False
282429,57286,True,314104,False,True,False
305297,17966,False,305160,False,True,False
285592,57919,True,199374,False,True,False
305298,5961,True,305160,False,False,False
300366,31763,True,244569,False,True,False
305299,167,False,305160,False,False,True
331325,46081,True,356188,False,True,False
285787,34338,True,194950,False,False,False
285800,16360,False,194950,False,True,False
305390,61161,True,329623,False,True,False
286219,58035,True,316138,False,True,False
311066,51937,True,330386,False,True,False
286748,58212,True,229264,False,True,False
311018,62269,True,335047,False,True,False
335377,63202,False,360095,False,True,False
335376,52300,True,360095,False,False,False
288278,837,True,236661,False,True,False
288282,837,True,317592,False,True,False
287996,58462,True,317382,False,True,False
304241,22564,True,328702,False,True,False
287599,58363,True,317112,False,True,False
310675,62190,True,325216,False,True,False
305834,2252,True,329972,False,True,False
307224,41600,True,330969,False,True,False
305833,781,True,329972,False,False,False
302474,17979,True,327715,False,True,False
286497,55176,True,316425,False,True,False
309283,16437,False,333047,False,True,False
287879,12568,True,317333,False,True,False
286954,26645,True,135427,False,False,False
286955,14657,False,135427,False,True,False
287081,58269,True,275381,False,True,False
308486,43004,True,332191,False,True,False
307612,129,False,331202,False,True,False
336176,38131,True,313921,False,False,False
311100,62284,True,335130,False,True,False
306082,61260,True,317993,False,False,False
309828,1074,False,333568,False,True,False
309824,70,False,333568,False,True,False
290800,58852,True,319187,False,True,False
291152,22577,True,317622,False,False,False
291153,13020,False,317622,False,True,False
309826,1617,False,333568,False,False,True
309827,62031,True,333568,False,False,False
290202,58755,True,318846,False,False,False
288630,1281,True,317854,False,True,False
290538,58814,True,319034,False,True,False
309513,6337,True,333201,False,False,False
291820,24726,False,320147,False,True,False
292028,59077,True,293106,False,True,False
309514,24760,False,333201,False,True,False
289492,1212,False,318503,False,True,False
289491,42873,True,318503,False,False,False
291266,2248,False,145078,False,True,False
291267,58949,True,145078,False,False,False
291268,58950,True,145078,False,False,False
307539,56550,True,331193,False,True,False
288159,48766,True,317516,False,True,False
300436,60521,True,320147,False,False,False
293484,8181,True,321243,False,True,False
294048,59425,True,321222,False,True,False
293170,12007,True,321054,False,True,False
337052,66815,True,361271,False,False,False
288949,40673,False,276832,False,True,False
304570,31389,True,329124,False,False,False
304569,6100,True,329124,False,True,False
295631,49515,True,216692,False,False,False
295630,8190,False,216692,False,True,False
296094,59743,True,322514,False,True,False
296095,59743,True,322515,False,True,False
295772,45996,True,225567,False,True,False
290203,47598,False,318846,False,True,False
296724,57585,True,314449,False,False,False
296723,57363,False,314449,False,True,False
296621,59822,True,322694,False,True,False
296815,41604,True,322690,False,True,False
294135,6180,False,321579,False,True,False
296948,15571,True,309799,False,True,False
311352,33253,True,145755,False,False,False
311443,1405,True,335574,False,False,False
311444,1405,True,335575,False,False,False
311447,1405,True,335578,False,False,False
307442,44375,True,275562,False,False,False
311599,32403,True,280572,False,True,False
311922,62411,True,335866,False,True,False
311520,62365,True,335633,False,False,False
312301,40038,True,336164,False,True,False
312299,28539,False,336154,False,True,False
312250,22906,False,336100,False,True,False
312249,56360,True,336100,False,False,False
349289,50990,True,370156,False,True,False
313209,70,False,337036,False,True,False
313228,70,True,337031,False,True,False
313229,2270,True,337031,False,False,False
311952,2172,False,145755,False,True,False
337784,11023,True,361826,False,False,False
337785,41013,False,361826,False,True,False
349423,18643,False,285768,False,True,False
309282,11024,True,333047,False,False,False
344509,68641,True,314447,False,False,False
313161,62583,True,337015,False,False,False
313958,9437,True,338089,False,False,False
313959,634,False,338089,False,True,False
313967,1012,True,338104,False,True,False
347239,68903,True,197282,False,False,False
344508,37624,False,314447,False,True,False
314071,70,False,338104,False,True,False
314223,1418,True,67195,False,True,False
314226,4747,False,67195,False,False,True
349352,59848,True,345164,False,True,False
314771,58810,True,318359,False,False,False
314773,18643,False,318359,False,True,False
313465,62634,True,337387,False,False,False
338333,60860,True,361068,False,True,False
315111,26794,True,339614,False,False,False
315110,5040,False,339614,False,True,False
315103,62954,True,339608,False,True,False
315104,47935,False,339608,False,True,False
315113,11553,True,339619,False,True,False
345915,42648,False,364285,False,True,False
315187,62773,True,338537,False,True,False
315483,37931,True,339966,False,True,False
345958,68887,True,364285,False,False,False
348150,26839,True,338923,False,False,False
315931,34472,True,339819,False,True,False
348149,2238,False,338923,False,True,False
348877,37942,False,369932,False,True,False
348876,15914,True,369932,False,False,False
316916,104,False,138383,False,True,False
316959,12001,True,266039,False,True,False
347318,1018,True,322158,False,True,False
317245,38304,False,341407,False,True,False
317246,47484,True,341407,False,False,False
317236,34917,True,341408,False,False,False
343966,68485,True,365733,False,True,False
317476,63040,True,340113,False,False,False
317475,1,False,340113,False,True,False
337456,54094,True,296847,False,True,False
317716,1002,False,340113,False,False,True
310140,62102,True,333971,False,True,False
318548,55156,True,304574,False,False,False
318549,54102,False,304574,False,True,False
317709,63309,True,341690,False,True,False
340682,67743,True,245989,False,True,False
318612,63473,True,335858,False,True,False
332154,55248,True,356995,False,False,False
332159,29823,False,356995,False,True,False
320013,63746,True,342991,False,True,False
318208,57012,True,335200,False,True,False
337968,66989,True,360336,False,True,False
345805,70,False,366881,False,True,False
342320,68090,True,364877,False,True,False
320706,6188,True,343697,False,True,False
332199,65800,True,331037,False,True,False
345909,68886,True,367000,False,True,False
321175,41704,True,342265,False,True,False
332183,65791,True,306357,False,True,False
321560,6548,True,344466,False,True,False
345549,61783,True,366699,False,True,False
336611,29822,False,242336,False,True,False
336610,47313,True,242336,False,False,False
337964,37893,False,307368,False,True,False
338154,4466,True,362096,False,True,False
347449,35110,False,325365,False,True,False
349204,40630,True,370203,False,True,False
320942,63866,True,344041,False,False,False
322314,64046,True,345213,False,True,False
345284,68779,True,335238,False,True,False
343392,22810,True,210905,False,True,False
322588,57690,False,345461,False,True,False
332263,65789,True,326171,False,True,False
347832,23125,False,339959,False,True,False
322551,21777,True,345447,False,False,False
322074,64023,True,344938,False,False,False
322743,33385,True,345576,False,False,False
322741,17652,True,345575,False,False,False
322742,21313,False,345575,False,True,False
318649,12401,True,342204,False,False,False
317814,22889,True,341780,False,True,False
347831,34960,True,339959,False,False,False
323222,9066,False,237123,False,True,False
324861,64463,True,305550,False,True,False
323304,64212,True,346321,False,False,False
324223,5501,False,344218,False,True,False
323367,64226,True,314445,False,True,False
324224,64380,True,344218,False,False,False
324840,37,True,325602,False,True,False
323305,64213,True,346321,False,False,False
322956,64155,True,345930,False,False,False
323306,64211,False,346321,False,True,False
324311,5213,False,279624,False,True,False
320654,63841,True,262724,False,True,False
323906,5501,False,347119,False,True,False
323905,845,True,347119,False,False,False
322940,15623,True,345923,False,False,False
324310,10314,True,279624,False,False,False
323084,64156,False,345930,False,True,False
324003,14304,True,347120,False,False,False
324004,445,False,347120,False,True,False
323221,2187,False,237123,False,True,False
343409,68364,True,266985,False,True,False
345802,70,False,366883,False,True,False
344471,12941,True,340587,False,False,False
344472,63606,False,340587,False,True,False
338239,10094,False,362096,False,True,False
344459,68622,True,341819,False,True,False
345902,68884,True,311931,False,True,False
324512,592,True,325607,False,True,False
324546,64361,False,345930,False,True,False
325948,64705,True,338052,False,True,False
348332,2238,False,208563,False,True,False
349185,517,False,370208,False,True,False
349182,1364,True,370209,False,False,False
349183,517,False,370209,False,True,False
349184,1364,True,370208,False,False,False
325709,64644,True,349925,False,False,False
324517,52205,True,282831,False,False,False
348330,69312,False,208563,False,True,False
348331,69312,True,208563,False,False,False
348918,39462,False,301606,False,True,False
349339,65595,True,326797,False,True,False
337805,39573,True,361847,False,True,False
337381,53522,True,361486,False,True,False
341446,67904,True,364375,False,False,False
325690,20422,True,340741,False,True,False
328098,18999,True,314543,False,False,False
328099,41467,False,314543,False,True,False
341445,67903,False,364375,False,True,False
328100,35110,False,314543,False,True,False
343442,68376,True,223226,False,True,False
350225,69611,True,370456,False,True,False
350495,517,False,371021,False,True,False
350494,331,True,371021,False,False,False
350704,69708,True,343449,False,True,False
350698,69705,True,323887,False,True,False
350699,27782,True,237189,False,True,False
350695,55052,True,330566,False,True,False
350717,37942,False,347439,False,True,False
350718,69716,True,347439,False,False,False
350716,34656,False,347439,False,True,False
350713,69715,True,346733,False,True,False
350725,69717,False,157093,False,True,False
350726,69718,True,157093,False,False,False
351671,62748,True,338318,False,True,False
351864,33407,True,371847,False,True,False
352201,54604,True,298696,False,True,False
352260,70068,True,238553,False,True,False
352206,70057,True,316461,False,True,False
352243,22611,True,187392,False,True,False
352651,10125,True,346954,False,True,False
352903,16310,True,342824,False,True,False
352731,64063,True,289983,False,True,False
352988,11984,True,373021,False,True,False
353435,23591,True,373749,False,True,False
353575,70419,True,212175,False,False,False
354868,8212,True,344669,False,False,False
354869,61765,False,344669,False,True,False
354870,634,False,344669,False,True,False
355248,16437,False,313597,False,True,False
355247,70700,True,313597,False,False,False
355277,62685,True,337717,False,True,False
355309,67137,True,264711,False,True,False
340546,66839,True,283988,False,True,False
355513,70816,True,326346,False,True,False
354510,39833,True,247904,False,True,False
356042,70930,True,244646,False,True,False
356059,59187,False,340334,False,True,False
356058,63073,True,340334,False,False,False
347597,68264,True,365301,False,True,False
356117,70943,True,294025,False,False,False
356118,8181,False,294025,False,True,False
347290,69133,True,291312,False,True,False
357141,42949,True,328135,False,False,False
357140,38269,False,328135,False,True,False
357194,59188,True,372497,False,True,False
357086,71087,True,303133,False,False,False
357551,70316,True,376494,False,False,False
352691,23086,True,121792,False,True,False
357671,34104,True,327111,False,False,False
357672,58547,False,327111,False,True,False
357931,31950,False,123566,False,True,False
358419,71370,True,262771,False,True,False
358411,49533,True,377235,False,True,False
355712,27315,False,338324,False,True,False
357385,9199,True,350179,False,False,False
358483,71388,True,337788,False,True,False
358712,48432,True,217086,False,True,False
359162,71539,True,377958,False,True,False
359199,71547,True,377986,False,False,False
359183,60176,False,292519,False,True,False
332705,51880,True,357369,False,True,False
301095,39531,True,293860,False,True,False
297863,28799,True,268103,False,True,False
174445,41646,True,204380,False,True,False
174781,15181,True,152268,False,True,False
171737,41349,True,202129,False,False,False
332362,65841,True,357168,False,True,False
298118,60170,False,324265,False,True,False
241049,14326,True,276693,False,True,False
