id,company,developer,game,porting,publisher,supporting
259507,49190,False,292878,False,True,False
259506,27783,True,292878,False,False,False
266758,22755,True,301330,False,True,False
302887,47984,True,311139,False,True,False
260253,38681,True,294493,False,False,False
260254,4545,False,294493,False,True,False
299384,15299,False,325581,False,True,False
266673,32703,True,301126,False,True,False
268854,55014,True,295826,False,True,False
268039,48679,False,293883,False,True,False
268038,54890,True,293883,False,False,False
266674,18042,False,301126,False,True,False
267474,15683,False,302147,False,True,False
294535,59502,True,313487,False,True,False
294552,59505,True,321745,False,True,False
262114,54126,True,293025,False,True,False
275173,56109,True,292585,False,True,False
277937,11975,False,293600,False,True,False
277938,56599,True,293600,False,False,False
261620,44588,True,296155,False,True,False
268703,33663,True,302442,False,False,False
268702,34282,True,302442,False,True,False
268741,34282,False,303002,False,True,False
280132,56986,True,309795,False,False,False
273744,55802,True,307263,False,True,False
281437,45615,True,313553,False,True,False
282419,16137,True,305011,False,True,False
270390,15299,False,305172,False,True,False
270720,43324,False,295737,False,True,False
270721,54017,True,295737,False,False,False
270684,55359,True,305474,False,False,False
282840,5501,False,314274,False,True,False
270447,55291,True,305172,False,False,False
271462,47873,True,306577,False,True,False
270639,3087,True,305757,False,True,False
270596,50679,True,305093,False,True,False
271056,110,False,306141,False,True,False
271057,30455,True,306141,False,False,False
296677,58681,False,322875,False,True,False
298863,53805,True,324950,False,True,False
275488,34382,True,307979,False,False,False
275060,7945,False,307799,False,True,False
283316,57496,True,314556,False,True,False
272506,34918,True,304148,False,True,False
272239,16890,False,302594,False,True,False
272240,955,True,302594,False,False,False
272839,8653,False,294493,False,False,True
273808,55809,True,307272,False,True,False
283311,57493,True,314549,False,True,False
271547,51104,True,297946,False,False,False
281513,57162,True,313592,False,True,False
303767,19943,True,328273,False,False,False
271388,55465,True,306496,False,True,False
271389,55466,True,306496,False,False,False
271390,31592,False,306496,False,True,False
303766,22333,False,328273,False,True,False
310679,24760,False,334674,False,True,False
309291,61917,True,333074,False,True,False
310678,404,True,334674,False,False,False
310680,954,True,334673,False,False,False
310681,24760,False,334673,False,True,False
310693,35095,True,334669,False,False,False
307089,36206,True,328584,False,True,False
284886,57794,True,315343,False,True,False
285241,26566,True,315506,False,False,False
285242,55057,False,315506,False,True,False
283822,82,False,314781,False,True,False
304688,47544,True,329237,False,False,False
304689,41753,False,329237,False,True,False
310795,62209,True,334740,False,False,False
285162,2700,True,315459,False,True,False
284357,43437,True,315060,False,True,False
305392,61182,True,329675,False,True,False
310694,24760,False,334669,False,True,False
281505,16131,True,313588,False,False,False
310470,62145,True,334219,False,True,False
283448,116,False,314627,False,True,False
284611,57746,True,315189,False,False,False
287856,57248,True,309545,False,True,False
287867,58440,True,294001,False,True,False
305180,31896,True,329495,False,True,False
284794,57772,True,315297,False,False,False
284795,57771,True,315297,False,False,False
284796,57770,True,315297,False,True,False
287417,58336,True,317025,False,False,False
287418,58337,False,317025,False,True,False
283447,57536,True,314627,False,False,False
299806,6064,True,326002,False,True,False
298924,60292,True,304540,False,True,False
283930,55729,True,307109,False,True,False
306560,20491,True,330535,False,True,False
307120,20868,False,330896,False,True,False
286261,53113,True,316169,False,True,False
284988,56086,True,315393,False,True,False
309724,61990,True,333555,False,True,False
289465,16202,True,317584,False,True,False
306242,61262,True,330058,False,True,False
298631,32412,False,324816,False,True,False
308500,61748,True,332250,False,True,False
306458,7297,True,330350,False,True,False
305137,4759,True,329478,False,False,False
303210,37730,False,301071,False,True,False
309241,15851,True,333001,False,True,False
305835,61236,True,329973,False,False,False
302680,3595,False,323536,False,True,False
302681,60849,True,323536,False,False,False
302679,30883,False,323536,False,False,True
299537,251,True,325670,False,True,False
288754,24616,False,317997,False,True,False
306413,11975,False,317495,False,True,False
289025,58607,True,318179,False,True,False
287974,29177,True,317372,False,True,False
303332,28527,True,323133,False,True,False
288132,54542,False,317495,False,True,False
291610,59012,True,311600,False,True,False
306853,31529,False,330753,False,True,False
307740,54542,False,331443,False,True,False
305691,21398,True,329884,False,True,False
306857,61414,True,322631,False,True,False
291810,53477,False,320143,False,True,False
291811,53466,True,320143,False,False,False
291434,39762,True,319718,False,False,False
291435,58984,True,319718,False,False,False
291436,56828,False,319718,False,True,False
307433,61549,False,331160,False,True,False
305742,9005,False,298181,False,True,False
328263,65187,True,332950,False,True,False
290838,55815,True,319226,False,True,False
291672,59018,True,319454,False,False,False
291119,43324,False,319454,False,True,False
291051,9088,True,319482,False,False,False
298462,60212,True,324659,False,True,False
310651,62188,True,334656,False,True,False
291283,28819,True,319661,False,True,False
292649,17131,True,293026,False,True,False
290427,40776,True,318982,False,True,False
292593,51286,True,320716,False,True,False
291772,59036,True,302900,False,True,False
303942,61006,True,328362,False,False,False
286651,58182,True,312984,False,True,False
293327,54470,True,300028,False,True,False
292793,34667,True,320892,False,True,False
293045,59196,True,320715,False,True,False
293398,59325,True,321180,False,False,False
309689,15514,True,332915,False,True,False
309686,61993,True,331378,False,True,False
310147,60996,True,324907,False,True,False
300122,60475,True,326573,False,False,False
300121,45714,False,326573,False,True,False
309428,61947,True,333220,False,False,False
309328,24323,True,295850,False,True,False
293032,57822,True,320982,False,True,False
295288,55363,True,318279,False,False,False
293758,12533,True,321418,False,True,False
295395,49425,True,322136,False,False,False
295396,3299,True,322136,False,True,False
295397,24060,False,322136,False,True,False
295771,16698,True,295749,False,True,False
294993,41299,True,303556,False,False,False
296442,32406,True,322753,False,True,False
298855,28881,True,324942,False,True,False
296728,3099,True,302084,False,True,False
296623,59823,True,318505,False,True,False
296678,27124,True,322876,False,False,False
296679,10870,True,322876,False,False,False
296680,35086,False,322876,False,True,False
308405,24117,True,332247,False,True,False
296491,55057,False,310206,False,True,False
300526,60529,True,326779,False,True,False
293583,29175,True,321313,False,True,False
296877,59807,False,322799,False,True,False
303209,37729,True,301071,False,False,False
301445,60707,True,327301,False,True,False
302049,18288,False,327527,False,True,False
312389,62466,False,336155,False,True,False
321868,63998,True,303809,False,False,False
312779,31637,True,336467,False,False,False
312778,62515,False,336467,False,True,False
312787,62521,True,305974,False,False,False
312788,62515,False,305974,False,True,False
312843,62530,True,336203,False,False,False
321867,50672,False,303809,False,True,False
302124,16890,False,327554,False,True,False
308177,15004,True,331970,False,True,False
313025,12400,True,310336,False,False,False
313099,62575,True,328376,False,True,False
308163,61705,True,324816,False,False,False
343094,32904,True,325207,False,False,False
307191,41753,False,330950,False,True,False
307192,31368,False,330950,False,False,True
338805,26242,True,335503,False,True,False
314001,62731,True,335372,False,False,False
314161,41753,False,308954,False,True,False
314169,40182,True,303895,False,True,False
313651,62670,True,337661,False,True,False
314736,15443,False,339137,False,True,False
314757,49453,True,328370,False,True,False
314128,62755,True,338341,False,False,False
314915,62735,True,338131,False,False,False
315236,62984,True,339805,False,True,False
315487,46834,True,339972,False,True,False
315488,17829,True,339973,False,True,False
315150,62960,True,339649,False,True,False
316996,63240,True,312672,False,True,False
316998,63242,True,309519,False,True,False
317264,38304,False,304745,False,True,False
317265,39153,True,304745,False,False,False
317552,50217,False,333309,False,True,False
317551,62399,True,333309,False,False,False
317955,63348,True,293977,False,False,False
310047,62076,True,333880,False,True,False
310938,61986,True,334949,False,False,False
339486,67318,True,322204,False,True,False
339748,67433,True,333394,False,True,False
309781,62021,True,333696,False,True,False
310603,4824,False,334544,False,True,False
310604,43583,True,334544,False,False,False
310996,62263,True,335027,False,False,False
314353,36893,True,338685,False,True,False
318693,55646,True,335190,False,True,False
318694,55646,True,334173,False,True,False
319142,63578,True,320141,False,False,False
319139,28290,False,320141,False,True,False
319518,29095,True,312430,False,True,False
332120,65775,True,291954,False,True,False
350072,69587,True,317817,False,False,False
350073,34920,False,317817,False,True,False
335028,31529,False,335662,False,True,False
336704,52624,False,330350,False,False,True
332439,65859,True,301062,False,True,False
343350,68343,True,309461,False,True,False
310933,7185,True,329975,False,False,False
310930,62147,False,329975,False,True,False
324117,38765,True,312126,False,True,False
324044,64358,True,339678,False,False,False
324045,9005,False,339678,False,True,False
325033,64492,True,304884,False,True,False
325290,7547,True,323173,False,True,False
325476,64583,True,326305,False,True,False
325740,57114,True,304715,False,True,False
333575,63815,True,337287,False,True,False
326336,64836,False,314932,False,True,False
334713,66314,True,292513,False,True,False
350134,61572,True,326336,False,True,False
339679,67401,True,334002,False,True,False
350679,62202,True,334710,False,True,False
350714,49533,True,325207,False,True,False
351995,69986,True,338522,False,True,False
352146,58969,True,337796,False,True,False
352925,70226,True,334464,False,True,False
354042,70530,True,309767,False,True,False
355001,61328,True,330328,False,True,False
354994,70736,True,314421,False,True,False
356371,70969,True,311509,False,True,False
357587,14657,False,325020,False,True,False
